Instance,Terminal,Layer,X location,Y location,Voltage
PHY_EDGE_ROW_31_Left_74,VPWR,li1,6.2100,95.2000,1.799857
PHY_EDGE_ROW_30_Left_73,VPWR,li1,6.2100,95.2000,1.799857
PHY_EDGE_ROW_29_Left_72,VPWR,li1,6.2100,89.7600,1.799904
PHY_EDGE_ROW_28_Left_71,VPWR,li1,6.2100,89.7600,1.799904
PHY_EDGE_ROW_27_Left_70,VPWR,li1,6.2100,84.3200,1.799917
PHY_EDGE_ROW_26_Left_69,VPWR,li1,6.2100,84.3200,1.799917
PHY_EDGE_ROW_25_Left_68,VPWR,li1,6.2100,78.8800,1.799949
PHY_EDGE_ROW_24_Left_67,VPWR,li1,6.2100,78.8800,1.799949
PHY_EDGE_ROW_23_Left_66,VPWR,li1,6.2100,73.4400,1.799933
PHY_EDGE_ROW_22_Left_65,VPWR,li1,6.2100,73.4400,1.799933
PHY_EDGE_ROW_21_Left_64,VPWR,li1,6.2100,68.0000,1.799936
PHY_EDGE_ROW_20_Left_63,VPWR,li1,6.2100,68.0000,1.799936
PHY_EDGE_ROW_19_Left_62,VPWR,li1,6.2100,62.5600,1.799927
PHY_EDGE_ROW_18_Left_61,VPWR,li1,6.2100,62.5600,1.799927
PHY_EDGE_ROW_17_Left_60,VPWR,li1,6.2100,57.1200,1.799936
PHY_EDGE_ROW_16_Left_59,VPWR,li1,6.2100,57.1200,1.799936
PHY_EDGE_ROW_15_Left_58,VPWR,li1,6.2100,51.6800,1.799943
PHY_EDGE_ROW_14_Left_57,VPWR,li1,6.2100,51.6800,1.799943
PHY_EDGE_ROW_13_Left_56,VPWR,li1,6.2100,46.2400,1.799955
PHY_EDGE_ROW_12_Left_55,VPWR,li1,6.2100,46.2400,1.799955
PHY_EDGE_ROW_11_Left_54,VPWR,li1,6.2100,40.8000,1.799951
PHY_EDGE_ROW_10_Left_53,VPWR,li1,6.2100,40.8000,1.799951
PHY_EDGE_ROW_9_Left_52,VPWR,li1,6.2100,35.3600,1.799960
PHY_EDGE_ROW_8_Left_51,VPWR,li1,6.2100,35.3600,1.799960
PHY_EDGE_ROW_7_Left_50,VPWR,li1,6.2100,29.9200,1.799957
PHY_EDGE_ROW_6_Left_49,VPWR,li1,6.2100,29.9200,1.799957
PHY_EDGE_ROW_5_Left_48,VPWR,li1,6.2100,24.4800,1.799959
PHY_EDGE_ROW_4_Left_47,VPWR,li1,6.2100,24.4800,1.799959
PHY_EDGE_ROW_3_Left_46,VPWR,li1,6.2100,19.0400,1.799985
PHY_EDGE_ROW_2_Left_45,VPWR,li1,6.2100,19.0400,1.799985
PHY_EDGE_ROW_1_Left_44,VPWR,li1,6.2100,13.6000,1.799990
PHY_EDGE_ROW_0_Left_43,VPWR,li1,6.2100,13.6000,1.799990
PHY_EDGE_ROW_42_Right_42,VPWR,li1,122.1300,127.8400,1.798810
PHY_EDGE_ROW_41_Right_41,VPWR,li1,122.1300,122.4000,1.798709
PHY_EDGE_ROW_40_Right_40,VPWR,li1,122.1300,122.4000,1.798709
PHY_EDGE_ROW_39_Right_39,VPWR,li1,122.1300,116.9600,1.799096
PHY_EDGE_ROW_38_Right_38,VPWR,li1,122.1300,116.9600,1.799096
PHY_EDGE_ROW_37_Right_37,VPWR,li1,122.1300,111.5200,1.798950
PHY_EDGE_ROW_36_Right_36,VPWR,li1,122.1300,111.5200,1.798950
PHY_EDGE_ROW_35_Right_35,VPWR,li1,122.1300,106.0800,1.798675
PHY_EDGE_ROW_34_Right_34,VPWR,li1,122.1300,106.0800,1.798675
PHY_EDGE_ROW_33_Right_33,VPWR,li1,122.1300,100.6400,1.798874
PHY_EDGE_ROW_32_Right_32,VPWR,li1,122.1300,100.6400,1.798874
PHY_EDGE_ROW_31_Right_31,VPWR,li1,122.1300,95.2000,1.799049
PHY_EDGE_ROW_30_Right_30,VPWR,li1,122.1300,95.2000,1.799049
PHY_EDGE_ROW_29_Right_29,VPWR,li1,122.1300,89.7600,1.799443
PHY_EDGE_ROW_28_Right_28,VPWR,li1,122.1300,89.7600,1.799443
PHY_EDGE_ROW_27_Right_27,VPWR,li1,122.1300,84.3200,1.799535
PHY_EDGE_ROW_26_Right_26,VPWR,li1,122.1300,84.3200,1.799535
PHY_EDGE_ROW_25_Right_25,VPWR,li1,122.1300,78.8800,1.799720
PHY_EDGE_ROW_24_Right_24,VPWR,li1,122.1300,78.8800,1.799720
PHY_EDGE_ROW_23_Right_23,VPWR,li1,122.1300,73.4400,1.799723
PHY_EDGE_ROW_22_Right_22,VPWR,li1,122.1300,73.4400,1.799723
PHY_EDGE_ROW_21_Right_21,VPWR,li1,122.1300,68.0000,1.799655
PHY_EDGE_ROW_20_Right_20,VPWR,li1,122.1300,68.0000,1.799655
PHY_EDGE_ROW_19_Right_19,VPWR,li1,122.1300,62.5600,1.799623
PHY_EDGE_ROW_18_Right_18,VPWR,li1,122.1300,62.5600,1.799623
PHY_EDGE_ROW_17_Right_17,VPWR,li1,122.1300,57.1200,1.799651
PHY_EDGE_ROW_16_Right_16,VPWR,li1,122.1300,57.1200,1.799651
PHY_EDGE_ROW_15_Right_15,VPWR,li1,122.1300,51.6800,1.799682
PHY_EDGE_ROW_14_Right_14,VPWR,li1,122.1300,51.6800,1.799682
PHY_EDGE_ROW_13_Right_13,VPWR,li1,122.1300,46.2400,1.799758
PHY_EDGE_ROW_12_Right_12,VPWR,li1,122.1300,46.2400,1.799758
PHY_EDGE_ROW_11_Right_11,VPWR,li1,122.1300,40.8000,1.799727
PHY_EDGE_ROW_10_Right_10,VPWR,li1,122.1300,40.8000,1.799727
PHY_EDGE_ROW_9_Right_9,VPWR,li1,122.1300,35.3600,1.799757
PHY_EDGE_ROW_8_Right_8,VPWR,li1,122.1300,35.3600,1.799757
PHY_EDGE_ROW_7_Right_7,VPWR,li1,122.1300,29.9200,1.799713
PHY_EDGE_ROW_6_Right_6,VPWR,li1,122.1300,29.9200,1.799713
PHY_EDGE_ROW_5_Right_5,VPWR,li1,122.1300,24.4800,1.799728
PHY_EDGE_ROW_4_Right_4,VPWR,li1,122.1300,24.4800,1.799728
PHY_EDGE_ROW_3_Right_3,VPWR,li1,122.1300,19.0400,1.799859
PHY_EDGE_ROW_2_Right_2,VPWR,li1,122.1300,19.0400,1.799859
PHY_EDGE_ROW_1_Right_1,VPWR,li1,122.1300,13.6000,1.799900
PHY_EDGE_ROW_0_Right_0,VPWR,li1,122.1300,13.6000,1.799900
_1927_,VPWR,li1,116.6100,89.7600,1.799444
_1926_,VPWR,li1,120.0600,78.8800,1.799720
_1925_,VPWR,li1,112.2400,84.3200,1.799536
_1924_,VPWR,li1,119.6000,84.3200,1.799535
_1923_,VPWR,li1,103.0400,57.1200,1.799659
_1922_,VPWR,li1,102.5800,78.8800,1.799727
_1921_,VPWR,li1,96.1400,78.8800,1.799734
_1920_,VPWR,li1,20.4700,68.0000,1.799939
_1919_,VPWR,li1,12.6500,68.0000,1.799937
_1918_,VPWR,li1,23.9200,68.0000,1.799926
_1917_,VPWR,li1,15.8700,68.0000,1.799938
_1916_,VPWR,li1,20.9300,62.5600,1.799929
_1915_,VPWR,li1,111.3200,62.5600,1.799624
_1914_,VPWR,li1,107.4100,84.3200,1.799538
_1913_,VPWR,li1,91.3100,62.5600,1.799633
_1912_,VPWR,li1,55.8900,62.5600,1.799729
_1911_,VPWR,li1,90.3900,73.4400,1.799734
_1910_,VPWR,li1,84.8700,68.0000,1.799697
_1909_,VPWR,li1,101.6600,57.1200,1.799659
_1908_,VPWR,li1,80.9600,68.0000,1.799706
_1907_,VPWR,li1,81.8800,78.8800,1.799753
_1906_,VPWR,li1,16.7900,73.4400,1.799934
_1905_,VPWR,li1,17.2500,89.7600,1.799904
_1904_,VPWR,li1,12.8800,106.0800,1.799793
_1903_,VPWR,li1,11.0400,100.6400,1.799811
_1902_,VPWR,li1,11.5000,106.0800,1.799793
_1901_,VPWR,li1,9.6600,111.5200,1.799832
_1900_,VPWR,li1,10.8100,73.4400,1.799933
_1899_,VPWR,li1,13.5700,73.4400,1.799933
_1898_,VPWR,li1,12.4200,68.0000,1.799937
_1897_,VPWR,li1,11.9600,62.5600,1.799927
_1896_,VPWR,li1,7.5900,62.5600,1.799927
_1895_,VPWR,li1,14.4900,62.5600,1.799927
_1894_,VPWR,li1,12.6500,62.5600,1.799927
_1893_,VPWR,li1,13.8000,57.1200,1.799936
_1892_,VPWR,li1,16.1000,57.1200,1.799936
_1891_,VPWR,li1,16.1000,57.1200,1.799936
_1890_,VPWR,li1,15.4100,51.6800,1.799944
_1889_,VPWR,li1,13.8000,51.6800,1.799943
_1888_,VPWR,li1,9.4300,51.6800,1.799943
_1887_,VPWR,li1,13.5700,57.1200,1.799936
_1886_,VPWR,li1,17.7100,62.5600,1.799928
_1885_,VPWR,li1,8.0500,51.6800,1.799943
_1884_,VPWR,li1,8.9700,57.1200,1.799936
_1883_,VPWR,li1,9.4300,62.5600,1.799927
_1882_,VPWR,li1,12.6500,78.8800,1.799950
_1881_,VPWR,li1,8.0500,73.4400,1.799933
_1880_,VPWR,li1,16.1000,78.8800,1.799950
_1879_,VPWR,li1,13.8000,89.7600,1.799904
_1878_,VPWR,li1,15.4100,100.6400,1.799812
_1877_,VPWR,li1,15.4100,106.0800,1.799793
_1876_,VPWR,li1,13.5700,89.7600,1.799904
_1875_,VPWR,li1,14.2600,111.5200,1.799832
_1874_,VPWR,li1,12.1900,111.5200,1.799832
_1873_,VPWR,li1,14.0300,84.3200,1.799917
_1872_,VPWR,li1,11.7300,84.3200,1.799917
_1871_,VPWR,li1,9.4300,95.2000,1.799857
_1870_,VPWR,li1,8.0500,106.0800,1.799793
_1869_,VPWR,li1,8.5100,100.6400,1.799811
_1868_,VPWR,li1,19.5500,100.6400,1.799812
_1867_,VPWR,li1,13.1100,106.0800,1.799793
_1866_,VPWR,li1,12.1900,95.2000,1.799857
_1865_,VPWR,li1,16.3300,89.7600,1.799904
_1864_,VPWR,li1,8.0500,84.3200,1.799917
_1863_,VPWR,li1,12.1900,111.5200,1.799832
_1862_,VPWR,li1,13.1100,100.6400,1.799811
_1861_,VPWR,li1,13.1100,84.3200,1.799917
_1860_,VPWR,li1,8.0500,111.5200,1.799832
_1859_,VPWR,li1,75.2100,68.0000,1.799722
_1858_,VPWR,li1,76.3600,73.4400,1.799747
_1857_,VPWR,li1,78.8900,73.4400,1.799744
_1856_,VPWR,li1,77.9700,68.0000,1.799712
_1855_,VPWR,li1,82.1100,62.5600,1.799642
_1854_,VPWR,li1,80.2700,46.2400,1.799785
_1853_,VPWR,li1,82.1100,40.8000,1.799757
_1852_,VPWR,li1,72.4500,68.0000,1.799726
_1851_,VPWR,li1,87.1700,73.4400,1.799736
_1850_,VPWR,li1,85.3300,73.4400,1.799737
_1849_,VPWR,li1,97.7500,68.0000,1.799673
_1848_,VPWR,li1,120.5200,57.1200,1.799651
_1847_,VPWR,li1,108.7900,95.2000,1.799063
_1846_,VPWR,li1,92.6900,73.4400,1.799731
_1845_,VPWR,li1,101.4300,46.2400,1.799762
_1844_,VPWR,li1,91.0800,127.8400,1.798892
_1843_,VPWR,li1,97.0600,127.8400,1.798855
_1842_,VPWR,li1,97.0600,122.4000,1.798754
_1841_,VPWR,li1,101.6600,127.8400,1.798836
_1840_,VPWR,li1,99.8200,127.8400,1.798843
_1839_,VPWR,li1,119.3700,106.0800,1.798675
_1838_,VPWR,li1,118.9100,111.5200,1.798950
_1837_,VPWR,li1,119.8300,95.2000,1.799049
_1836_,VPWR,li1,115.9200,122.4000,1.798710
_1835_,VPWR,li1,119.3700,100.6400,1.798875
_1834_,VPWR,li1,115.6900,111.5200,1.798954
_1833_,VPWR,li1,119.3700,89.7600,1.799443
_1832_,VPWR,li1,119.6000,116.9600,1.799096
_1831_,VPWR,li1,118.9100,95.2000,1.799049
_1830_,VPWR,li1,110.4000,111.5200,1.798963
_1829_,VPWR,li1,103.5000,116.9600,1.799113
_1828_,VPWR,li1,97.9800,122.4000,1.798754
_1827_,VPWR,li1,94.3000,122.4000,1.798768
_1826_,VPWR,li1,100.0500,116.9600,1.799119
_1825_,VPWR,li1,113.3900,116.9600,1.799098
_1824_,VPWR,li1,112.7000,106.0800,1.798680
_1823_,VPWR,li1,115.0000,116.9600,1.799097
_1822_,VPWR,li1,92.0000,122.4000,1.798779
_1821_,VPWR,li1,88.7800,122.4000,1.798799
_1820_,VPWR,li1,87.1700,116.9600,1.799176
_1819_,VPWR,li1,89.2400,116.9600,1.799161
_1818_,VPWR,li1,89.4700,111.5200,1.799043
_1817_,VPWR,li1,93.1500,84.3200,1.799549
_1816_,VPWR,li1,94.7600,95.2000,1.799107
_1815_,VPWR,li1,9.2000,78.8800,1.799949
_1814_,VPWR,li1,8.0500,73.4400,1.799933
_1813_,VPWR,li1,10.3500,51.6800,1.799943
_1812_,VPWR,li1,8.0500,84.3200,1.799917
_1811_,VPWR,li1,8.5100,95.2000,1.799857
_1810_,VPWR,li1,91.3100,78.8800,1.799740
_1809_,VPWR,li1,101.4300,89.7600,1.799455
_1808_,VPWR,li1,22.5400,78.8800,1.799951
_1807_,VPWR,li1,23.2300,84.3200,1.799896
_1806_,VPWR,li1,20.0100,78.8800,1.799951
_1805_,VPWR,li1,20.2400,51.6800,1.799945
_1804_,VPWR,li1,18.1700,84.3200,1.799917
_1803_,VPWR,li1,19.0900,95.2000,1.799859
_1802_,VPWR,li1,93.1500,78.8800,1.799737
_1801_,VPWR,li1,84.6400,73.4400,1.799740
_1800_,VPWR,li1,88.5500,122.4000,1.798799
_1799_,VPWR,li1,86.2500,122.4000,1.798813
_1798_,VPWR,li1,85.5600,122.4000,1.798828
_1797_,VPWR,li1,84.4100,116.9600,1.799186
_1796_,VPWR,li1,82.1100,116.9600,1.799200
_1795_,VPWR,li1,79.5800,116.9600,1.799213
_1794_,VPWR,li1,80.7300,122.4000,1.798864
_1793_,VPWR,li1,77.2800,122.4000,1.798899
_1792_,VPWR,li1,73.8300,122.4000,1.798921
_1791_,VPWR,li1,84.8700,127.8400,1.798925
_1790_,VPWR,li1,79.5800,127.8400,1.798969
_1789_,VPWR,li1,79.3500,122.4000,1.798864
_1788_,VPWR,li1,72.4500,127.8400,1.799034
_1787_,VPWR,li1,75.9000,116.9600,1.799246
_1786_,VPWR,li1,72.9100,116.9600,1.799260
_1785_,VPWR,li1,76.5900,111.5200,1.799127
_1784_,VPWR,li1,73.1400,111.5200,1.799158
_1783_,VPWR,li1,79.1200,116.9600,1.799227
_1782_,VPWR,li1,67.3900,116.9600,1.799315
_1781_,VPWR,li1,69.6900,116.9600,1.799289
_1780_,VPWR,li1,66.7000,116.9600,1.799315
_1779_,VPWR,li1,71.9900,111.5200,1.799158
_1778_,VPWR,li1,66.7000,111.5200,1.799209
_1777_,VPWR,li1,61.4100,111.5200,1.799265
_1776_,VPWR,li1,54.0500,116.9600,1.799428
_1775_,VPWR,li1,55.2000,111.5200,1.799356
_1774_,VPWR,li1,59.1100,111.5200,1.799299
_1773_,VPWR,li1,55.4300,122.4000,1.799152
_1772_,VPWR,li1,55.2000,122.4000,1.799152
_1771_,VPWR,li1,62.3300,111.5200,1.799265
_1770_,VPWR,li1,48.9900,111.5200,1.799442
_1769_,VPWR,li1,52.2100,111.5200,1.799380
_1768_,VPWR,li1,58.6500,111.5200,1.799299
_1767_,VPWR,li1,35.1900,122.4000,1.799491
_1766_,VPWR,li1,43.4700,122.4000,1.799333
_1765_,VPWR,li1,45.7700,122.4000,1.799295
_1764_,VPWR,li1,41.6300,122.4000,1.799372
_1763_,VPWR,li1,42.7800,116.9600,1.799555
_1762_,VPWR,li1,39.3300,116.9600,1.799591
_1761_,VPWR,li1,49.9100,116.9600,1.799479
_1760_,VPWR,li1,45.5400,111.5200,1.799482
_1759_,VPWR,li1,45.7700,111.5200,1.799482
_1758_,VPWR,li1,48.9900,116.9600,1.799479
_1757_,VPWR,li1,47.1500,116.9600,1.799509
_1756_,VPWR,li1,46.9200,116.9600,1.799509
_1755_,VPWR,li1,62.3300,122.4000,1.799076
_1754_,VPWR,li1,67.8500,122.4000,1.799000
_1753_,VPWR,li1,51.9800,122.4000,1.799197
_1752_,VPWR,li1,51.2900,127.8400,1.799287
_1751_,VPWR,li1,50.1400,122.4000,1.799225
_1750_,VPWR,li1,47.6100,122.4000,1.799265
_1749_,VPWR,li1,38.8700,127.8400,1.799487
_1748_,VPWR,li1,46.6900,122.4000,1.799295
_1747_,VPWR,li1,46.2300,127.8400,1.799365
_1746_,VPWR,li1,35.6500,127.8400,1.799544
_1745_,VPWR,li1,38.1800,122.4000,1.799457
_1744_,VPWR,li1,38.4100,122.4000,1.799422
_1743_,VPWR,li1,64.1700,116.9600,1.799332
_1742_,VPWR,li1,60.9500,116.9600,1.799362
_1741_,VPWR,li1,64.6300,106.0800,1.799026
_1740_,VPWR,li1,64.1700,127.8400,1.799119
_1739_,VPWR,li1,65.0900,122.4000,1.799036
_1738_,VPWR,li1,62.5600,116.9600,1.799362
_1737_,VPWR,li1,58.1900,122.4000,1.799124
_1736_,VPWR,li1,59.1100,122.4000,1.799100
_1735_,VPWR,li1,72.2200,122.4000,1.798945
_1734_,VPWR,li1,71.7600,122.4000,1.798945
_1733_,VPWR,li1,84.4100,111.5200,1.799064
_1732_,VPWR,li1,83.9500,116.9600,1.799186
_1731_,VPWR,li1,81.6500,116.9600,1.799200
_1730_,VPWR,li1,85.3300,116.9600,1.799186
_1729_,VPWR,li1,78.8900,111.5200,1.799104
_1728_,VPWR,li1,75.6700,111.5200,1.799127
_1727_,VPWR,li1,68.3100,111.5200,1.799209
_1726_,VPWR,li1,53.5900,111.5200,1.799380
_1725_,VPWR,li1,42.0900,111.5200,1.799515
_1724_,VPWR,li1,41.1700,111.5200,1.799547
_1723_,VPWR,li1,40.7100,106.0800,1.799405
_1722_,VPWR,li1,42.7800,106.0800,1.799361
_1721_,VPWR,li1,43.4700,73.4400,1.799823
_1720_,VPWR,li1,42.0900,73.4400,1.799823
_1719_,VPWR,li1,31.5100,73.4400,1.799868
_1718_,VPWR,li1,29.4400,68.0000,1.799893
_1717_,VPWR,li1,34.7300,73.4400,1.799851
_1716_,VPWR,li1,37.4900,89.7600,1.799764
_1715_,VPWR,li1,38.8700,100.6400,1.799529
_1714_,VPWR,li1,32.8900,100.6400,1.799618
_1713_,VPWR,li1,26.9100,100.6400,1.799749
_1712_,VPWR,li1,32.4300,95.2000,1.799738
_1711_,VPWR,li1,36.5700,106.0800,1.799471
_1710_,VPWR,li1,32.8900,106.0800,1.799560
_1709_,VPWR,li1,24.1500,116.9600,1.799791
_1708_,VPWR,li1,31.5100,122.4000,1.799578
_1707_,VPWR,li1,27.1400,122.4000,1.799668
_1706_,VPWR,li1,37.4900,111.5200,1.799580
_1705_,VPWR,li1,25.9900,122.4000,1.799668
_1704_,VPWR,li1,30.3600,122.4000,1.799578
_1703_,VPWR,li1,28.0600,122.4000,1.799625
_1702_,VPWR,li1,51.2900,106.0800,1.799216
_1701_,VPWR,li1,46.6900,106.0800,1.799293
_1700_,VPWR,li1,60.4900,106.0800,1.799077
_1699_,VPWR,li1,62.7900,100.6400,1.799207
_1698_,VPWR,li1,66.9300,106.0800,1.799002
_1697_,VPWR,li1,73.3700,106.0800,1.798926
_1696_,VPWR,li1,79.3500,106.0800,1.798848
_1695_,VPWR,li1,86.2500,89.7600,1.799476
_1694_,VPWR,li1,76.5900,78.8800,1.799764
_1693_,VPWR,li1,79.8100,84.3200,1.799572
_1692_,VPWR,li1,92.2300,89.7600,1.799462
_1691_,VPWR,li1,99.1300,95.2000,1.799087
_1690_,VPWR,li1,108.7900,84.3200,1.799538
_1689_,VPWR,li1,113.3900,95.2000,1.799055
_1688_,VPWR,li1,113.3900,100.6400,1.798884
_1687_,VPWR,li1,114.5400,24.4800,1.799729
_1686_,VPWR,li1,112.9300,46.2400,1.799758
_1685_,VPWR,li1,114.3100,111.5200,1.798954
_1684_,VPWR,li1,117.5300,13.6000,1.799900
_1683_,VPWR,li1,92.6900,122.4000,1.798779
_1682_,VPWR,li1,101.6600,122.4000,1.798736
_1681_,VPWR,li1,116.3800,116.9600,1.799097
_1680_,VPWR,li1,114.7700,100.6400,1.798879
_1679_,VPWR,li1,117.9900,100.6400,1.798875
_1678_,VPWR,li1,117.5300,106.0800,1.798675
_1677_,VPWR,li1,115.0000,95.2000,1.799055
_1676_,VPWR,li1,85.1000,100.6400,1.799006
_1675_,VPWR,li1,114.5400,122.4000,1.798711
_1674_,VPWR,li1,115.6900,106.0800,1.798677
_1673_,VPWR,li1,103.5000,95.2000,1.799075
_1672_,VPWR,li1,102.3500,111.5200,1.798979
_1671_,VPWR,li1,103.9600,106.0800,1.798699
_1670_,VPWR,li1,80.2700,111.5200,1.799104
_1669_,VPWR,li1,81.6500,100.6400,1.799020
_1668_,VPWR,li1,100.7400,111.5200,1.798987
_1667_,VPWR,li1,104.1900,100.6400,1.798908
_1666_,VPWR,li1,101.8900,106.0800,1.798710
_1665_,VPWR,li1,112.9300,111.5200,1.798958
_1664_,VPWR,li1,114.3100,122.4000,1.798711
_1663_,VPWR,li1,106.0300,106.0800,1.798693
_1662_,VPWR,li1,108.1000,100.6400,1.798895
_1661_,VPWR,li1,88.5500,116.9600,1.799161
_1660_,VPWR,li1,110.8600,116.9600,1.799102
_1659_,VPWR,li1,111.7800,122.4000,1.798714
_1658_,VPWR,li1,112.9300,116.9600,1.799098
_1657_,VPWR,li1,110.4000,111.5200,1.798963
_1656_,VPWR,li1,106.2600,122.4000,1.798722
_1655_,VPWR,li1,102.1200,122.4000,1.798736
_1654_,VPWR,li1,111.3200,122.4000,1.798714
_1653_,VPWR,li1,108.1000,122.4000,1.798718
_1652_,VPWR,li1,108.7900,116.9600,1.799105
_1651_,VPWR,li1,98.9000,122.4000,1.798746
_1650_,VPWR,li1,91.3100,116.9600,1.799152
_1649_,VPWR,li1,99.8200,111.5200,1.798987
_1648_,VPWR,li1,94.7600,111.5200,1.799015
_1647_,VPWR,li1,94.3000,111.5200,1.799015
_1646_,VPWR,li1,93.3800,116.9600,1.799138
_1645_,VPWR,li1,89.4700,106.0800,1.798761
_1644_,VPWR,li1,94.7600,116.9600,1.799138
_1643_,VPWR,li1,91.7700,111.5200,1.799026
_1642_,VPWR,li1,91.3100,111.5200,1.799026
_1641_,VPWR,li1,91.5400,116.9600,1.799152
_1640_,VPWR,li1,89.9300,116.9600,1.799161
_1639_,VPWR,li1,84.4100,106.0800,1.798800
_1638_,VPWR,li1,89.9300,100.6400,1.798966
_1637_,VPWR,li1,89.9300,100.6400,1.798966
_1636_,VPWR,li1,85.3300,111.5200,1.799064
_1635_,VPWR,li1,90.6200,95.2000,1.799125
_1634_,VPWR,li1,97.9800,116.9600,1.799125
_1633_,VPWR,li1,94.9900,116.9600,1.799138
_1632_,VPWR,li1,99.3600,106.0800,1.798717
_1631_,VPWR,li1,98.2100,106.0800,1.798717
_1630_,VPWR,li1,96.3700,111.5200,1.799003
_1629_,VPWR,li1,97.9800,111.5200,1.798994
_1628_,VPWR,li1,102.5800,111.5200,1.798979
_1627_,VPWR,li1,98.4400,111.5200,1.798994
_1626_,VPWR,li1,98.2100,116.9600,1.799125
_1625_,VPWR,li1,103.9600,111.5200,1.798979
_1624_,VPWR,li1,105.5700,122.4000,1.798728
_1623_,VPWR,li1,83.0300,122.4000,1.798845
_1622_,VPWR,li1,106.4900,127.8400,1.798822
_1621_,VPWR,li1,104.6500,116.9600,1.799109
_1620_,VPWR,li1,107.6400,111.5200,1.798967
_1619_,VPWR,li1,112.7000,106.0800,1.798680
_1618_,VPWR,li1,110.6300,100.6400,1.798888
_1617_,VPWR,li1,111.3200,95.2000,1.799059
_1616_,VPWR,li1,102.8100,116.9600,1.799113
_1615_,VPWR,li1,105.5700,100.6400,1.798902
_1614_,VPWR,li1,105.3400,106.0800,1.798699
_1613_,VPWR,li1,120.5200,100.6400,1.798874
_1612_,VPWR,li1,110.1700,106.0800,1.798684
_1611_,VPWR,li1,117.3000,95.2000,1.799052
_1610_,VPWR,li1,107.8700,100.6400,1.798895
_1609_,VPWR,li1,72.2200,51.6800,1.799743
_1608_,VPWR,li1,110.6300,24.4800,1.799730
_1607_,VPWR,li1,105.1100,89.7600,1.799451
_1606_,VPWR,li1,110.8600,84.3200,1.799536
_1605_,VPWR,li1,108.3300,106.0800,1.798688
_1604_,VPWR,li1,104.4200,111.5200,1.798973
_1603_,VPWR,li1,106.7200,95.2000,1.799068
_1602_,VPWR,li1,109.2500,78.8800,1.799722
_1601_,VPWR,li1,110.6300,73.4400,1.799724
_1600_,VPWR,li1,99.1300,78.8800,1.799732
_1599_,VPWR,li1,106.7200,111.5200,1.798967
_1598_,VPWR,li1,106.2600,95.2000,1.799068
_1597_,VPWR,li1,117.9900,24.4800,1.799728
_1596_,VPWR,li1,110.6300,127.8400,1.798815
_1595_,VPWR,li1,105.8000,111.5200,1.798973
_1594_,VPWR,li1,104.1900,122.4000,1.798728
_1593_,VPWR,li1,107.1800,116.9600,1.799105
_1592_,VPWR,li1,115.6900,84.3200,1.799535
_1591_,VPWR,li1,117.3000,84.3200,1.799535
_1590_,VPWR,li1,117.3000,78.8800,1.799720
_1589_,VPWR,li1,100.2800,116.9600,1.799119
_1588_,VPWR,li1,94.7600,100.6400,1.798943
_1587_,VPWR,li1,97.7500,89.7600,1.799457
_1586_,VPWR,li1,98.4400,89.7600,1.799457
_1585_,VPWR,li1,101.8900,89.7600,1.799454
_1584_,VPWR,li1,118.4500,111.5200,1.798950
_1583_,VPWR,li1,87.1700,116.9600,1.799176
_1582_,VPWR,li1,64.6300,111.5200,1.799234
_1581_,VPWR,li1,92.0000,106.0800,1.798744
_1580_,VPWR,li1,77.2800,106.0800,1.798869
_1579_,VPWR,li1,95.9100,100.6400,1.798943
_1578_,VPWR,li1,82.3400,95.2000,1.799180
_1577_,VPWR,li1,74.5200,100.6400,1.799097
_1576_,VPWR,li1,85.3300,95.2000,1.799159
_1575_,VPWR,li1,67.1600,89.7600,1.799556
_1574_,VPWR,li1,66.0100,95.2000,1.799334
_1573_,VPWR,li1,79.3500,100.6400,1.799039
_1572_,VPWR,li1,93.8400,95.2000,1.799107
_1571_,VPWR,li1,103.7300,95.2000,1.799075
_1570_,VPWR,li1,99.3600,100.6400,1.798924
_1569_,VPWR,li1,100.7400,95.2000,1.799087
_1568_,VPWR,li1,86.7100,89.7600,1.799476
_1567_,VPWR,li1,81.6500,95.2000,1.799199
_1566_,VPWR,li1,112.4700,100.6400,1.798884
_1565_,VPWR,li1,88.0900,111.5200,1.799043
_1564_,VPWR,li1,83.9500,106.0800,1.798817
_1563_,VPWR,li1,92.2300,89.7600,1.799462
_1562_,VPWR,li1,92.2300,84.3200,1.799549
_1561_,VPWR,li1,87.1700,84.3200,1.799555
_1560_,VPWR,li1,88.0900,95.2000,1.799141
_1559_,VPWR,li1,80.2700,89.7600,1.799498
_1558_,VPWR,li1,77.2800,95.2000,1.799238
_1557_,VPWR,li1,63.2500,106.0800,1.799051
_1556_,VPWR,li1,76.1300,116.9600,1.799246
_1555_,VPWR,li1,77.0500,89.7600,1.799510
_1554_,VPWR,li1,68.3100,106.0800,1.798973
_1553_,VPWR,li1,72.9100,100.6400,1.799097
_1552_,VPWR,li1,66.0100,95.2000,1.799334
_1551_,VPWR,li1,66.0100,100.6400,1.799171
_1550_,VPWR,li1,67.8500,100.6400,1.799150
_1549_,VPWR,li1,58.1900,106.0800,1.799124
_1548_,VPWR,li1,54.9700,106.0800,1.799159
_1547_,VPWR,li1,49.4500,106.0800,1.799246
_1546_,VPWR,li1,43.7000,100.6400,1.799456
_1545_,VPWR,li1,34.9600,111.5200,1.799618
